Espoo,EPO,3,,Sm4,NORTH,4,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm4,NORTH,4,2,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm4,NORTH,4,3,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm4,NORTH,4,4,A0,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm5,NORTH,6,1,C1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Espoo,EPO,3,,Sm5,NORTH,6,2,D4,2021-12-02 00:00:00,2999-12-02 00:00:00,*
Espoo,EPO,3,,Sm5,NORTH,6,3,D4,2021-12-02 00:00:00,2999-12-02 00:00:00,*
Espoo,EPO,3,,Sm5,SOUTH,6,1,C1,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,3,,Sm5,SOUTH,6,2,A3,2021-12-02 00:00:00,2999-12-02 00:00:00,
Espoo,EPO,3,,Sm5,SOUTH,6,3,A3,2021-12-02 00:00:00,2999-12-02 00:00:00,
Haarajoki,HAA,1,,Sm1,SOUTH,4,1,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm1,SOUTH,4,2,B3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm1,SOUTH,4,3,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm1,SOUTH,4,4,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm2,SOUTH,4,1,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm2,SOUTH,4,2,B3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm2,SOUTH,4,3,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm2,SOUTH,4,4,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm4,SOUTH,4,1,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm4,SOUTH,4,2,B3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm4,SOUTH,4,3,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm4,SOUTH,4,4,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm5,SOUTH,6,1,C3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm5,SOUTH,6,2,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,1,,Sm5,SOUTH,6,3,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm1,NORTH,4,1,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm1,NORTH,4,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm1,NORTH,4,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm1,NORTH,4,4,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm2,NORTH,4,1,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm2,NORTH,4,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm2,NORTH,4,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm2,NORTH,4,4,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm4,NORTH,4,1,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm4,NORTH,4,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm4,NORTH,4,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm4,NORTH,4,4,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm5,NORTH,6,1,D2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm5,NORTH,6,2,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Haarajoki,HAA,4,,Sm5,NORTH,6,3,D4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,3,B4,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,4,B4,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,5,C1,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,6,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,7,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,8,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,NORTH,1,9,C2,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,3,B1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,4,A4,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,5,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,6,A3,2023-02-14 00:00:00,2999-02-14 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,7,A3,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,8,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,9,A1,2022-12-03 00:00:00,2999-12-03 00:00:00,*
Hämeenlinna,HL,1,IC,,SOUTH,1,10,B2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,11,B1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,12,A4,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,13,A3,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,14,A2,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,15,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,IC,,SOUTH,1,16,A1,2000-01-01 00:00:00,2999-01-01 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,3,B4,2022-12-03 00:00:00,2999-12-03 00:00:00,
Hämeenlinna,HL,1,P,,NORTH,1,4,B4,2022-12-03 00:00:00,2999-12-03 00:00:00,
